"Fecha","Ultimo","Apertura","Diferencia","Maximo","Minimo","Volumen"
17/04/01,"9526,5","9517,9","-1,30%","9571,9","9417,4",75506992
16/04/01,"9648,8","9618,8","0,00%","9668,5","9565,2",47732768
13/04/01,"9648,8","9618,8","0,00%","9668,5","9565,2",47732768
12/04/01,"9648,8","9618,8","0,40%","9668,5","9565,2",47732768
11/04/01,"9613,9","9610,7","0,10%","9684,8","9530,7",90211440
10/04/01,"9601,8","9467,3","1,60%","9622,3",9436,86717360
09/04/01,"9453,5","9266,8","1,30%","9493,5","9251,5",70841776
06/04/01,"9328,4","9441,4","-0,10%","9480,6","9140,9",89646208
05/04/01,"9340,2","9144,8","1,80%","9538,5","9111,6",150601840
04/04/01,"9172,4","8965,4","1,80%","9173,9","8785,1",158564496
03/04/01,"9011,8","9225,8","-3,40%","9254,2","8995,1",94355584
02/04/01,"9324,3","9403,1","0,20%","9379,1","9160,7",77997832
30/03/01,"9308,3","9194,5","0,90%","9352,4","9149,2",90651408
29/03/01,"9222,8","9029,5","0,60%","9285,3","8968,6",84717616
28/03/01,"9163,4","9275,9","-1,10%","9275,9","9115,7",112430432
27/03/01,"9263,3","9056,4","2,20%","9297,5","8951,8",68327200
26/03/01,"9063,4","8997,6","2,90%","9097,1","8852,4",86348448
23/03/01,"8810,5","8675,7","3,30%","8847,9","8670,5",107458272
22/03/01,"8531,8","8915,2","-4,10%","8878,4","8531,7",156785392
21/03/01,"8899,8","9159,5","-3,40%","9167,4","8892,4",146490480
20/03/01,"9216,7","9282,2","-0,40%","9392,4","9193,7",99101864
19/03/01,"9251,3",9318,"-0,40%","9392,9","9241,9",68811552
16/03/01,9290,"9477,2","-2,00%","9478,1","9235,6",116930752
15/03/01,"9476,3","9447,7","0,90%","9522,4","9345,3",89658232
14/03/01,9393,"9642,4","-1,20%","9642,7","9173,9",126711224
13/03/01,"9510,9","9435,4","0,20%","9661,4","9372,1",98328152
12/03/01,"9494,8","9658,7","-2,40%","9678,9","9461,4",71049536
09/03/01,"9726,6","9744,5","-0,70%","9807,9",9679,82222456
08/03/01,"9798,2","9899,2","-1,30%","9963,1","9755,9",86092360
07/03/01,"9923,3","9834,4","0,30%","9983,9","9802,9",92426056
06/03/01,"9892,1","9788,1","2,10%","9918,4","9740,5",89154280
05/03/01,"9688,1","9575,5","1,20%","9718,9","9575,5",73089832
02/03/01,"9570,9","9553,9","0,90%",9604,"9448,7",76510784
01/03/01,"9486,1","9554,3","-0,70%",9582,"9373,5",59071872
28/02/01,"9551,4","9436,5","0,00%","9687,9","9423,3",112461272
27/02/01,"9554,1","9537,5","0,80%","9611,2",9445,113802240
26/02/01,"9476,4","9452,2","1,40%","9559,7","9365,1",78349520
23/02/01,"9344,8","9490,7","-0,80%","9536,5","9231,8",115208016
22/02/01,"9418,8",9469,"-1,80%","9613,5","9348,8",120977144
21/02/01,"9592,1","9686,5","-0,90%","9730,4","9477,1",103513760
20/02/01,"9680,5","9883,9","-1,80%","9923,5","9677,9",80536760
19/02/01,"9861,3","9726,9","0,70%","9930,4","9724,8",63835824
16/02/01,"9789,5","9788,6","-0,80%","9811,9","9670,3",96801536
15/02/01,"9865,3","9832,1","1,10%","9913,2","9765,4",102866896
14/02/01,"9759,7","10016,4","-2,90%","10016,4","9707,9",118571568
13/02/01,"10054,2","10104,4","-0,40%","10134,8","9993,9",79202536
12/02/01,"10096,5","9900,3","1,60%","10168,3","9868,5",82388624
09/02/01,"9936,3","9956,3","-0,80%","9984,4","9875,3",89197576
08/02/01,"10020,8",9922,"1,40%",10067,"9870,4",93000464
07/02/01,"9880,7","9934,1","-0,50%","9934,6","9771,6",89267400
06/02/01,"9934,8","9921,1","0,90%","9955,3","9836,2",129277704
05/02/01,"9846,7","9756,1","0,00%",9950,9752,72809016
02/02/01,"9848,5","10063,2","-2,70%","10126,1","9844,9",82610776
01/02/01,10123,"10066,4","0,10%","10168,2","10033,6",100907856
31/01/01,10116,"10042,7","0,80%","10160,5","9984,2",108894224
30/01/01,"10036,2","10025,3","0,90%","10076,1","9963,4",70951560
29/01/01,"9949,9","10063,1","-1,40%","10127,4","9899,6",78519832
26/01/01,"10090,1","10039,5","-0,40%","10163,9",9970,88711872
25/01/01,10132,10087,"0,20%","10187,3",10062,87487040
24/01/01,"10116,2","10198,6","0,20%","10214,1","10060,8",118779160
23/01/01,"10100,4","9992,3","0,80%","10125,4","9892,2",94807472
22/01/01,"10019,2","9928,3","0,60%","10090,6",9895,91385008
19/01/01,"9955,5","10113,6","-1,10%","10218,6","9950,4",174599040
18/01/01,"10070,8","9947,3","0,50%","10083,4","9912,1",101454096
17/01/01,"10020,1","9696,2","3,10%",10043,"9696,2",129760528
16/01/01,"9722,4",9814,"-1,70%","9888,3","9699,9",81579064
15/01/01,9892,"9875,7","0,00%","9940,7","9814,7",47739580
12/01/01,"9890,2","9751,6","2,00%","9932,2","9743,8",121216432
11/01/01,"9699,8","9548,2","1,20%","9699,8","9502,8",95718136
10/01/01,"9585,8","9636,4","0,00%","9642,8","9507,2",90007472
09/01/01,"9581,8","9643,4","-0,40%","9694,5","9494,2",106213392
08/01/01,"9623,6","9566,9","0,20%","9639,8","9469,1",98306792
05/01/01,"9601,4","9620,5","0,00%","9706,2","9536,9",123722392
04/01/01,"9597,2","9695,8","4,30%","9728,5","9456,8",148034448
03/01/01,"9200,9","8965,3","1,30%","9200,9","8944,3",96948848
02/01/01,"9080,2","9153,4","-0,30%","9246,4","8946,6",68509192
01/01/01,"9109,8","9088,8","0,00%","9180,2",9064,69246736
29/12/00,"9109,8","9088,8","0,40%","9180,2",9064,69246736
28/12/00,"9075,6","9045,3","0,00%","9157,8","8973,3",69246736
27/12/00,"9078,5","8995,4","0,40%","9142,4",8977,65380360
26/12/00,9039,"8896,9","0,00%","9078,9","8896,9",83186504
25/12/00,9039,"8896,9","0,00%","9078,9","8896,9",83186504
22/12/00,9039,"8896,9","0,80%","9078,9","8896,9",83186504
21/12/00,"8964,2","8780,7","1,10%","9005,9","8758,3",118322208
20/12/00,"8864,3",9087,"-4,20%","9196,5","8864,3",109177184
19/12/00,"9255,5","9091,1","2,20%","9267,9","9048,2",95627488
18/12/00,"9052,8","9249,2","-1,10%","9333,8","9026,8",89637616
15/12/00,"9155,7","9427,6","-3,80%","9455,1","9155,7",157030336
14/12/00,"9518,3","9724,3","-2,00%","9724,3","9512,5",91082904
13/12/00,"9716,9","9827,1","-0,40%","9864,4","9708,6",107024104
12/12/00,"9753,5","9773,1","-0,40%","9900,5","9730,5",110408512
11/12/00,"9788,1","9593,8","3,10%","9794,5","9593,8",128928328
08/12/00,"9497,3","9464,5","0,00%","9620,3","9356,4",116670768
07/12/00,"9497,3","9464,5","0,40%","9620,3","9356,4",116670768
06/12/00,"9461,1","9196,5","0,00%","9477,1","9162,5",90332416
05/12/00,"9461,1","9196,5","4,30%","9477,1","9162,5",90332416
04/12/00,"9069,1","9342,6","-2,90%","9353,9","9010,2",70612832
01/12/00,"9339,4","9264,9","1,40%","9394,1","9260,8",76614144
30/11/00,"9214,5",9446,"-2,80%","9468,1","9209,3",112341744
29/11/00,"9477,3","9358,8","1,30%","9509,4","9217,4",106398368
28/11/00,9358,"9527,7","-1,90%","9592,4","9351,6",77773768
27/11/00,"9541,9","9783,3","-1,00%",9797,"9535,8",74869448
24/11/00,"9642,3","9421,6","3,30%","9653,8",9347,86603040
23/11/00,"9334,8","9330,6","0,90%","9382,3",9182,83939328
22/11/00,"9252,5","9679,8","-3,60%","9679,8","9252,5",124262144
21/11/00,9594,"9547,4","0,50%","9645,9","9401,6",138040208
20/11/00,"9548,7","9896,8","-3,00%","9941,9","9497,2",125316560
17/11/00,"9845,9","10000,3","-2,90%","10164,1","9845,9",121403968
16/11/00,"10135,3",10264,"-1,50%","10284,3","10055,1",89940416
15/11/00,"10294,1","10327,8","0,20%",10350,"10121,5",110594344
14/11/00,"10274,8","10036,4","3,80%","10280,2","9966,6",90167072
13/11/00,"9897,3","9955,4","-0,90%","10083,2","9792,2",79141920
12/11/00,"9788,1","9649,9","3,10%","9794,8","9646,9",9730
10/11/00,9986,"10274,8","-2,80%","10303,5",9986,103498240
09/11/00,"10273,5",10449,"-2,00%","10459,5","10192,6",78124408
08/11/00,"10488,4","10627,4","-0,80%","10665,8","10462,9",68570320
07/11/00,"10573,6","10604,2","-0,30%","10634,9","10541,9",72139536
06/11/00,"10610,5","10579,4","0,60%","10673,7","10558,4",84721232
05/11/00,"11036,3","10771,4","1,90%","11038,6","10685,6",10834
03/11/00,"10542,7","10534,1","0,30%","10614,2","10506,6",86200080
02/11/00,10507,10541,"1,40%","10578,4","10383,8",109034616
01/11/00,"10363,1","10389,8","0,00%","10511,5",10348,128347448
31/10/00,"10363,1","10389,8","0,50%","10511,5",10348,128347448
30/10/00,"10307,3","10427,9","-0,90%","10461,7","10296,6",78163840
27/10/00,"10395,7","10458,1","0,70%","10465,5","10316,4",123987896
26/10/00,"10324,7","10446,7","-1,80%","10535,4","10311,4",103679360
25/10/00,"10517,4","10532,9","-1,40%","10645,8","10449,5",81436376
24/10/00,"10666,9","10356,2","3,30%","10666,9",10322,93731216
23/10/00,"10329,9","10502,9","-1,10%",10508,10291,77451568
20/10/00,"10443,6","10492,9","0,70%","10573,9","10316,9",131801152
19/10/00,"10367,3","10245,3","3,10%","10395,2","10085,9",105359512
18/10/00,"10056,1","10331,9","-3,10%","10346,7",9829,136214208
17/10/00,"10375,4","10455,2","-0,80%","10555,9","10375,4",82892480
16/10/00,"10455,2","10673,2","0,70%","10673,8","10415,1",87182200
13/10/00,"10385,4","10352,5","-2,20%","10419,6","10242,9",135669824
12/10/00,"10618,7","10860,7","0,00%","10898,7",10616,104692056
11/10/00,"10618,7","10860,7","-3,00%","10898,7",10616,104692056
10/10/00,"10950,7","10954,3","1,00%","10980,6","10885,3",69058528
09/10/00,"10838,8","11088,4","-2,80%","11110,7","10818,4",72153648
08/10/00,"11110,6","11007,1","1,40%",11150,10981,11090
07/10/00,"10828,9","10902,1","-0,60%","10920,7","10807,7",10847
06/10/00,11150,"11197,3","-0,80%","11304,6","11141,7",71170488
05/10/00,"11237,3","11192,6","0,70%","11276,1","11190,7",74227408
04/10/00,"11159,3","11211,6","-1,00%",11266,"11108,3",65725580
03/10/00,"11271,2","11105,8","1,10%",11300,"11097,4",63461504
02/10/00,"11152,5","10948,9","1,80%","11152,5","10910,1",58344184
29/09/00,10950,"11044,9","-0,70%","11106,3",10950,77310440
28/09/00,"11023,1","11074,5","0,60%","11074,5","10890,8",80022544
27/09/00,"10957,6","10951,5","0,00%","11047,1","10900,9",64369976
26/09/00,10956,11052,"-1,80%",11141,10956,66472208
25/09/00,"11159,1","11100,4","1,20%","11192,2","11058,7",72890496
22/09/00,"11029,4","10732,8","2,10%","11029,4","10629,9",95289096
21/09/00,"10803,4","10938,2","-0,90%","11000,6","10748,8",84058040
20/09/00,"10901,3","11165,5","-1,50%","11172,7",10889,72054408
19/09/00,"11065,5","11135,9","-1,10%","11179,4","11018,7",78380320
18/09/00,"11188,1","11335,3","-2,40%","11372,8","11188,1",75989528
15/09/00,"11463,1","11400,8","0,10%","11509,1","11348,4",144033696
14/09/00,"11451,6",11273,"2,10%","11451,6","11211,6",82677224
13/09/00,"11212,5","11260,5","-0,90%","11365,8","11188,1",65836712
12/09/00,"11311,8","11213,6","0,70%","11340,3","11177,4",67664576
11/09/00,"11229,8","11086,8","1,10%","11252,5","11071,1",67197888
10/09/00,"10838,8","11080,8","-2,80%","11112,2",10818,10954
08/09/00,"11103,3","11282,3","-1,60%","11322,2","11094,4",57635352
07/09/00,"11282,5","11208,1","0,40%","11282,5","11161,9",69544064
06/09/00,"11238,5","11153,5","0,40%","11278,2","11148,3",56230616
05/09/00,"11188,2","11195,3","-0,50%","11293,3","11128,5",95896992
04/09/00,"11246,3","11280,6","0,70%","11297,1","11143,3",74749544
01/09/00,"11170,1","10956,3","2,60%","11187,1","10938,8",96606960
31/08/00,"10884,7","10877,8","0,10%","10937,1","10753,2",81162248
30/08/00,"10869,6",10849,"0,30%","10911,1","10783,2",62134028
29/08/00,"10840,6","10922,2","-0,60%","10927,4","10783,6",50681548
28/08/00,"10907,5","10911,1","0,80%","10919,6","10845,8",38237048
25/08/00,"10818,3","10733,6","0,90%","10899,7","10728,4",67719096
24/08/00,"10720,1","10781,1","-0,70%","11151,2","10714,1",79182560
23/08/00,"10798,1","10949,6","-1,20%","10975,2",10698,82545288
22/08/00,"10934,6","11069,2","-1,40%","11137,8","10930,7",72327272
21/08/00,"11093,5","11014,4","0,30%","11114,6","10981,3",62074260
18/08/00,"11065,5","11103,1","-0,80%","11252,2","11056,5",108578280
17/08/00,"11155,5","11315,8","-1,70%","11350,5","11131,5",67436592
16/08/00,"11342,7","11184,4","1,20%","11363,1","11184,4",73697808
15/08/00,"11207,9",11239,"0,00%","11282,6",11164,38298400
14/08/00,"11210,6","11108,5","1,00%","11249,7","11100,9",47058348
11/08/00,"11094,6","11014,6","-0,10%","11094,6",10976,52327644
10/08/00,"11110,6","11040,2","1,40%","11148,8","10981,4",78025160
09/08/00,"10951,9","10843,7","0,80%","11084,9","10842,8",76250480
08/08/00,"10867,6","10711,3","1,50%","10929,8",10668,76174448
07/08/00,"10707,7","10563,1","1,20%","10711,1",10562,59343316
06/08/00,"10799,6","10781,9","1,00%","10954,9","10738,6",10843
05/08/00,11304,"11420,4","-2,20%","11484,2","11267,9",11367
04/08/00,"10583,4","10551,9","1,20%","10610,1","10517,9",62518948
03/08/00,10453,"10606,9","-1,80%","10645,6",10453,76026144
02/08/00,"10644,5","10571,5","0,90%","10655,9","10523,1",76894688
01/08/00,10549,"10567,4","0,20%",10589,"10492,7",63783216
31/07/00,"10531,6","10562,1","-0,30%","10584,9","10375,9",56570896
28/07/00,10560,"10746,2","-1,50%","10746,2","10526,9",56315656
27/07/00,10726,"10807,5","-0,20%","10855,1","10713,6",85667344
26/07/00,"10743,8","10678,5","0,30%","10839,8","10678,3",44078480
25/07/00,"10714,6","10799,3","-1,10%","10841,6","10703,5",74759112
24/07/00,"10831,5","10849,2","-0,40%","10923,8","10812,5",52659308
21/07/00,"10879,6","10951,3","-1,00%","11039,1",10845,62302360
20/07/00,"10986,1","10847,2","1,20%","10997,2",10802,67949448
19/07/00,"10850,7","10770,4","0,50%","10924,4","10749,5",94029448
18/07/00,"10791,5","10947,1","-1,40%",10977,"10776,1",82762296
17/07/00,"10949,2","10917,8","-0,50%","11063,9","10892,5",86497176
14/07/00,"11002,6","10774,3","1,40%","11002,6",10774,91315976
13/07/00,"10848,2","10871,3","-0,30%","10974,6","10783,1",96406584
12/07/00,"10878,7",10825,"0,00%","11013,5","10824,6",97351608
11/07/00,"10874,8","10807,9","0,40%","10902,1","10749,1",63258204
10/07/00,"10828,9","10910,6","-0,60%","10920,2","10807,7",51169132
09/07/00,"11282,5","11217,5","0,40%","11282,5","11161,1",11206
08/07/00,"10707,7","10591,2","1,20%","10711,1","10585,9",10662
07/07/00,"10896,7","10821,6","1,50%","10896,7","10747,3",68464288
06/07/00,"10739,6","10711,5","-0,20%",10845,"10681,2",71760520
05/07/00,"10757,6","10813,6","-0,80%","10958,3","10734,6",102660928
04/07/00,"10848,9","10648,2","1,60%","10890,8","10642,7",69647280
03/07/00,"10676,7","10584,5","0,90%",10697,"10584,5",54397604
30/06/00,"10581,3","10487,8","2,10%",10604,"10387,6",102836520
29/06/00,"10366,4","10594,7","-2,00%",10624,"10366,4",81134080
28/06/00,"10583,2","10536,3","0,50%","10615,4","10505,9",66578432
27/06/00,"10528,2","10467,2","0,40%","10586,9","10449,6",70238744
26/06/00,"10488,9","10484,9","-0,40%","10602,4","10468,3",72558312
23/06/00,"10533,1","10478,9","0,40%","10631,4","10415,8",67283656
22/06/00,"10490,5",10436,"1,30%",10566,"10412,1",77473552
21/06/00,"10351,4","10492,2","-2,00%","10530,1","10351,4",75545728
20/06/00,"10563,4","10667,6","-0,30%","10688,4","10563,4",58072904
19/06/00,"10595,6","10651,6","-1,20%","10754,6","10565,9",54853932
16/06/00,"10723,8","10862,4","-1,40%","10918,8",10669,128675232
15/06/00,10876,"10826,1","0,00%","10948,9","10815,7",61150452
14/06/00,"10880,7","10835,7","0,70%","10964,2","10798,5",68356976
13/06/00,10806,"10747,8","0,10%","10946,4","10691,8",57451312
12/06/00,"10791,3","10961,1","-0,80%","10961,9","10766,5",51734160
11/06/00,"10610,5","10594,8","0,60%","10673,9","10557,2",10617
10/06/00,11150,"11235,5","-0,80%","11304,6","11141,1",11227
09/06/00,"10873,2","10822,8","0,70%","11001,1","10783,3",66120344
08/06/00,"10799,6","10792,3","1,00%","10953,3","10739,5",63146648
07/06/00,"10688,9","10752,7","-0,90%","10767,5","10520,3",67438088
06/06/00,"10782,5","11030,1","-2,00%","11047,7","10753,1",88621264
05/06/00,"11004,2",11145,"-1,20%","11181,5",10993,62803864
02/06/00,"11141,5",10852,"2,40%","11219,9","10846,5",108258880
01/06/00,"10875,5","10622,5","1,70%","10896,2","10619,7",71921328
31/05/00,"10688,5","10729,6","0,40%","10809,9","10643,5",78174120
30/05/00,"10648,5","10576,2","0,80%","10721,7","10544,9",76250408
29/05/00,"10558,9","10390,7","1,20%",10560,"10389,1",43733588
26/05/00,"10437,1","10426,3","-1,20%","10542,4","10371,2",71560712
25/05/00,"10560,6","10379,1","2,10%","10587,9","10377,1",91969352
24/05/00,"10342,4","10240,7","-0,40%","10412,5","10212,8",88622272
23/05/00,"10380,1","10431,1","0,50%","10502,8","10331,4",87181712
22/05/00,"10326,3",10549,"-2,10%","10627,1","10264,5",71458640
19/05/00,"10544,9","10924,9","-3,20%","10930,9","10488,5",87058672
18/05/00,"10889,6","10916,9","-0,10%","11081,1","10852,5",85047400
17/05/00,"10905,3","11273,9","-2,80%","11274,6","10905,3",89026632
16/05/00,"11220,7","11115,3","1,90%","11259,9","11059,5",61080588
15/05/00,"11009,3","11126,8","-0,80%","11164,5","10938,3",38552464
12/05/00,"11102,6","11133,3","0,60%","11184,6","10976,3",51511292
11/05/00,"11036,3","10781,4","1,90%","11037,4","10686,5",84396768
10/05/00,"10832,3","11068,2","-2,20%","11150,6","10809,2",78113296
09/05/00,"11071,7","11291,1","-2,10%","11366,3","11056,8",68573808
08/05/00,11304,"11416,8","-2,20%","11484,2","11268,5",69637808
07/05/00,"10757,6","10794,4","-0,80%","10962,7","10733,6",10850
06/05/00,"11004,2","11157,4","-1,20%","11183,5",10993,11071
05/05/00,"11560,9","11626,4","-0,30%","11651,7","11454,8",58119408
04/05/00,"11597,5","11618,5","-0,60%","11699,5","11513,3",58336360
03/05/00,"11667,9","11777,8","-1,70%","11974,4","11634,3",69709424
02/05/00,"11867,2","11661,2","3,50%","11867,2",11621,60761048
01/05/00,"11467,9",11417,"0,00%","11496,4","11349,7",74768976
28/04/00,"11467,9",11417,"1,70%","11496,4","11349,7",74768976
27/04/00,11273,"11466,3","-1,80%","11524,1","11234,5",60929168
26/04/00,"11481,5","11467,1","0,50%","11573,9","11459,2",62348600
25/04/00,"11425,5",11307,"-0,70%","11460,6",11307,57131352
24/04/00,11502,"11324,2","0,00%","11542,9","11273,4",59781360
21/04/00,11502,"11324,2","0,00%","11542,9","11273,4",59781360
20/04/00,11502,"11324,2","1,40%","11542,9","11273,4",59781360
19/04/00,"11339,8","11376,2","0,70%",11411,"11265,7",64686300
18/04/00,"11261,5","11400,2","0,40%","11426,9",11119,61378368
17/04/00,"11217,3",10919,"-1,30%","11267,4",10775,92645392
14/04/00,"11363,9","11544,8","-2,40%",11632,"11330,7",78119104
13/04/00,"11647,2",11421,"0,90%","11658,3",11380,56939240
12/04/00,"11542,1","11576,9","0,20%","11667,2","11500,9",57886976
11/04/00,"11515,3","11534,2","-2,20%","11721,5","11503,4",56397392
10/04/00,"11768,7","11833,2","-0,20%","11917,5","11744,6",55095512
09/04/00,"11246,3","11276,7","0,70%","11297,7","11143,3",11225
08/04/00,"10583,4","10536,9","1,20%","10610,1","10517,9",10560
07/04/00,"11790,6","11745,7","1,60%","11790,7","11684,7",65402688
06/04/00,"11607,9","11462,4","2,10%","11648,1","11413,4",78830672
05/04/00,"11374,6","11507,4","-1,80%","11616,1","11189,8",81889072
04/04/00,"11584,2","11590,8","-0,90%","11771,5","11575,2",91367768
03/04/00,"11686,4","11936,4","-2,10%","11958,2","11626,2",92677536
31/03/00,11935,"11775,4","0,90%","11978,8","11633,8",110049440
30/03/00,"11833,4","11996,5","-2,10%","12001,4","11829,6",76050096
29/03/00,"12088,6","12201,5","-1,00%","12204,1","12043,7",61617668
28/03/00,"12211,1","12169,1","0,40%","12297,9","12084,3",59814420
27/03/00,12162,"12223,2","-0,40%","12266,1","12120,7",65374480
24/03/00,"12213,8","12132,2","1,20%","12239,7","12030,9",58795304
23/03/00,"12073,3","12180,5","-0,80%","12271,9","11972,5",69097072
22/03/00,"12172,2","12410,3","-1,10%","12488,9","12092,8",79689184
21/03/00,"12308,3","12347,1","-0,40%","12373,2","12158,9",68230120
20/03/00,"12362,4","12411,5","-0,10%","12529,3","12362,4",93615376
17/03/00,"12369,8","12490,8","0,90%","12553,3","12207,4",105589392
16/03/00,"12260,9","12379,1","-0,20%","12474,8","12225,8",90245904
15/03/00,"12279,5",12475,"-2,20%","12478,5","12230,4",82667072
14/03/00,"12555,8",12422,"1,60%","12557,7","12303,8",90030152
13/03/00,"12359,7","12843,9","-1,20%","12859,2","12198,1",87277000
11/03/00,"10542,7","10539,4","0,30%","10615,7","10506,4",10568
10/03/00,"12513,7","12711,4","-0,40%","12769,3","12445,9",120997200
09/03/00,"12563,2","12670,3","-0,80%","12741,6","12542,2",72385448
08/03/00,"12668,3","12505,5","0,00%","12717,1","12480,8",71867216
07/03/00,"12667,2","12833,8","-1,20%","12968,5","12654,3",67320064
06/03/00,"12816,8","12842,2","0,60%","12877,4","12678,6",92578752
05/03/00,"11667,9","11758,6","-1,70%","11974,4","11633,5",11832
03/03/00,12745,"12711,5","0,30%","12861,2","12443,3",97886304
02/03/00,"12709,6","12607,1","1,40%","12709,6","12450,2",95753296
01/03/00,"12538,7","12655,5","-0,40%",12701,"12500,9",69235072
29/02/00,"12585,8","12543,4","1,00%","12625,5","12500,7",65359416
28/02/00,12467,"12596,5","-1,80%","12709,5","12372,8",58369380
25/02/00,"12690,9","12451,7","2,70%","12693,4","12431,8",77982680
24/02/00,"12352,3","12439,6","0,30%","12572,9","12312,4",84690400
23/02/00,"12312,3","12178,5","1,90%","12312,5","12122,6",102327904
22/02/00,"12076,9",12252,"-1,50%","12410,8",12054,85076880
21/02/00,"12260,3","12180,4","-0,90%","12292,6","12113,4",63035532
18/02/00,12368,"12444,7","0,30%","12474,1","12323,8",87236256
17/02/00,"12326,7",12200,"0,70%","12418,6","12127,3",69009040
16/02/00,"12235,1","12385,1","0,60%","12395,6","12089,9",110033480
15/02/00,"12165,1","12593,1","-2,40%",12628,"12144,7",90342584
14/02/00,"12458,6",12654,"0,20%","12911,8","12334,9",132608672
11/02/00,"12432,6","12104,5","3,40%","12462,5","12104,5",95879736
10/02/00,"12020,6",11804,"0,70%","12064,6","11759,9",70339616
09/02/00,"11939,5","11893,3","0,90%","12100,1","11855,9",79532064
08/02/00,"11834,8","11580,7","2,90%","11834,8",11492,70379200
07/02/00,"11506,8","11616,4","-0,60%","11707,7",11469,61544108
06/02/00,"11141,5","10880,8","2,40%","11220,5","10870,8",11056
05/02/00,"11867,2","11651,4","3,50%","11867,2","11569,2",11747
